id;title;main_story;main_plus_extras;completionist
21071;Cyber Sled;;;
21077;Naruto Shippuden: Ultimate Ninja Storm Revolution;3.5;21.0;134.0
21078;World Conqueror 3D;;;
21079;Rising Angels: Reborn;4.0;;9.0
21080;Color Symphony;1.5;;2.5
21083;Shadowgun - The Extra DLC;1.0;;
21086;Sushi Cat;;;
21087;Company of Heroes 2: Ardennes Assault;8.5;12.0;
21089;Ar nosurge: Ode to an Unborn Star;39.0;51.0;53.5
21090;Heroes: A Grail Quest;;7.0;
21091;Alien Nations 2;;;59.5
21092;Quake Live;;;
21094;Deponia: The Complete Journey;26.5;31.0;36.0
21095;Adventurezator: When Pigs Fly;;;
21096;Third Eye Crime;4.0;;8.5
21098;Adventure of Tokyo Disney Sea;;;
21099;Forsaken Uprising;;;
21100;Gauntlet (2014);6.0;8.5;19.5
21101;Vlad the Impaler;1.5;2.0;8.0
21102;Terrian Saga: KR-17;;;
21103;The House;;;
21104;Wildlife Park 2: Crazy Zoo;;;
21105;The Collider;;;
21106;Iron Fisticle;4.5;;9.5
21107;Jamsouls;;;
21109;Bridge Constructor: Medieval;3.0;;4.5
21110;Ironclad Tactics: Blood and Ironclads;;;
21111;Ironclad Tactics: The Rise of Dmitry;;7.0;
21112;Oh! Cube;;;8.0
21113;Murasaki Baby;2.5;2.5;2.5
21117;Tales of Zestiria;41.5;55.5;173.0
21118;Shadowrun: Dragonfall - Director's Cut;20.5;29.0;43.5
21119;bit Generations: Orbital;;;
21120;Whip Rush;2.5;;
21121;FlipPix Art: Simple Pleasures;6.0;;
21122;Beaterator;;;
21123;Eternal Doom (Doom 2 WAD);14.5;;
21124;Smugglers 3;2.0;;
21125;Rayman Rush;;;15.0
21126;Giten Megami Tensei: Tokyo Mokushiroku;;;
21127;Bomberman Land;;;
21128;D4: Dark Dreams Don't Die;4.5;7.0;16.5
21129;Legion;;;
21130;Outpost;;;
21131;Klonoa Beach Volleyball;0.8666666666666667;;
21134;Enola;;;
21135;Chess 2: The Sequel;;;
21137;Bridge Constructor: Playground;2.0;5.0;5.0
21138;Doorways: Chapter 3 - The Underworld;2.0;2.0;3.0
21140;GEO Police;;;0.25
21141;Ancient Space;21.0;;
21142;The Vanishing of Ethan Carter;4.0;4.5;4.5
21144;Breach 3;;;
21145;Egg Returns Home;0.7;1.5;3.0
21146;Mother 4;;;
21147;Advanced Tactics: Gold;;;
21152;Alpha Zylon;;;
21153;Amazing Princess Sarah;4.0;6.0;
21156;Aritana and the Harpy's Feather;3.0;4.5;5.5
21157;Baron Wittard: Nemesis of Ragnarok;;;
21158;Bedlam;5.0;6.5;7.0
21159;Beyond Gravity;2.0;2.5;3.0
21161;Black Rainbow;2.0;;2.5
21163;Blackhole;22.5;25.5;40.0
21165;Coin Crypt;5.0;6.0;
21166;Commando Jack;;7.0;
21167;Concursion;0.4;;7.0
21168;Crawl (2017);1.0;1.0;
21169;Crouching Pony Hidden Dragon;;;
21170;Dead State;49.5;99.5;106.0
21172;Dex;11.5;14.5;17.5
21173;Rogue Stormers;3.0;22.5;
21176;Army Men: Operation Meltdown;;;
21177;Beast Wars: Transformers;;;
21178;Cut the Rope: Time Travel;8.0;;10.0
21179;Specnaz: Project Wolf;10.0;;
21180;Specnaz 2;;;4.5
21181;You Don't Know Jack: Volume 6 - The Lost Gold;;;
21182;You Don't Know Jack: Volume 4 - The Ride;;;
21183;M&M's: Shell Shocked;;;
21184;Emergency 4: Global Fighters for Life;;;
21185;Elminage Gothic;;;
21186;Meet the Robinsons;2.0;;21.0
21187;Madagascar 3: The Video Game;;;
21189;Phineas and Ferb: Quest for Cool Stuff;;3.0;
21190;Mary King's Riding Star;4.0;;
21191;Space Chimps;1.5;2.5;
21192;Hallow's End;;;
21193;HyperBound;;;
21194;Over 9000 Zombies!;2.5;2.5;
21195;War Operations;;;
21196;Season Match;;6.0;6.5
21201;Turbo: Super Stunt Squad;;;
21202;Darkman;0.5;;
21203;Project Spark;1.5;13.0;36.5
21204;Alter World;3.0;;4.5
21209;Sometimes;0.25;0.25;0.5666666666666667
21210;Star Traders: 4X Empires;;;
21211;The Adventures of Chris;;;
21212;The Legend of The Artifact;;;
21213;Admiral Nemo;;;
21214;Bret Airborne;4.5;;
21215;Dukes and Dirigibles;;;
21217;SD Keiji Blader;;;
21220;Bad Boys: Miami Takedown;3.5;4.0;
21222;Frogger Beyond;;;
21223;Frogger's Adventures: The Rescue;6.5;;
21224;Frogger: Ancient Shadow;;;
21225;One Piece: Grand Adventure;7.0;8.0;17.5
21226;Shrek Super Party;0.8;;
21229;Wallace & Gromit in Project Zoo;8.5;11.5;20.0
21230;Project Overkill;;;
21231;The Sims 3: Late Night;;20.0;
21232;FIFA 15;;;
21233;Goosebumps: Attack of the Mutant;2.0;;
21234;Neverending Nightmares;1.5;2.0;3.0
21235;Marvel Super Hero Squad;4.5;;
21236;The Keep;6.5;8.5;24.0
21238;TowerClimb;72.5;;
21240;Altered Space: A 3-D Alien Adventure;;4.5;
21241;Amazing Penguin;2.5;;
21242;Battle Unit Zeoth;0.5;;
21243;Last Armageddon;;;40.0
21244;Radiation's Halloween Hack: Bad Fur Day Edition;;4.5;10.0
21245;Adventure Time: The Secret of the Nameless Kingdom;11.0;12.0;15.0
21246;Assassin's Creed: Rogue;10.5;21.0;37.0
21248;Borderlands: The Pre-Sequel!;17.5;28.0;49.5
21251;Dragon Ball Xenoverse;17.0;31.5;90.0
21252;Dying Light;17.0;34.5;49.5
21253;Escape Dead Island;6.0;10.0;15.0
21254;LEGO Batman 3: Beyond Gotham;10.5;17.5;36.0
21255;Mortal Kombat X;5.0;14.0;91.0
21256;Pac-Man and the Ghostly Adventures 2;9.0;10.0;15.0
21257;Persona 4 Arena Ultimax;10.0;16.5;51.5
21258;Resident Evil: Revelations 2;10.0;15.0;36.0
21259;Holiday Hex;2.0;;
21260;Saints Row: Gat out of Hell;4.0;7.5;17.0
21261;Teenage Mutant Ninja Turtles: Danger of the Ooze;5.5;5.5;7.0
21262;Bloodborne;35.0;45.5;77.5
21263;Samurai Warriors 4;31.0;66.0;136.0
21264;Natural Doctrine;41.0;46.0;60.0
21266;Tears to Tiara II: Heir of the Overlord;49.5;66.5;191.0
21267;Tokyo Twilight Ghost Hunters;14.5;19.5;
21268;Invizimals: The Alliance;;;
21269;Assassin's Creed: Unity;16.5;32.0;77.5
21270;Metroid - Eris 2012;;3.0;
21271;Ice Metal 1: Uninstall;;3.0;
21273;Dead Island 2;;;
21275;Fable Legends;;;
21276;Homefront: The Revolution;12.0;19.0;28.0
21277;Scalebound;;;
21278;Sunset Overdrive;10.0;18.5;33.0
21279;Tom Clancy's Rainbow Six Siege;;;
21280;Devil's Third;8.5;11.5;16.5
21281;Funky Barn;5.0;;5.5
21282;Disney's Planes;3.0;4.5;
21283;Kirby and the Rainbow Curse;5.5;7.5;17.0
21284;NES Remix Pack;15.0;18.0;51.5
21285;Sonic Boom: Rise of Lyric;8.0;9.5;11.5
21286;Splatoon;5.5;11.0;16.0
21287;Xenoblade Chronicles X;69.5;107.0;278.0
21288;Yoshi's Woolly World;12.0;17.5;31.0
21290;Despicable Me: The Game;;;
21291;Dino Strike;0.75;;
21292;Disney's Chicken Little: Ace in Action;;;
21293;Castlevania Remix;;;
21294;Emergency Heroes;;;
21295;Gormiti: The Lords of Nature!;;;
21296;Zelda - The Legend of Link;;;
21297;The Kore Gang;;6.5;
21298;Kung Fu Panda: Legendary Warriors;2.0;;
21299;MySims Agents;9.5;;
21300;Nicktoons: Attack of the Toybots;7.0;8.5;10.0
21304;Spore Hero;13.0;;
21305;Tak and the Guardians of Gross;8.0;;
21307;Tournament of Legends;;;
21310;Big Hero 6: Battle in the Bay;;;
21311;Harvest Moon 3D: The Lost Valley;17.5;20.0;50.0
21312;Watch Dogs: Bad Blood DLC;4.0;7.5;17.0
21313;Dungeon Lurk II - Leona;;;
21315;Wildlife Park 2: Marine World;;;
21316;Depth Hunter 2: Deep Dive;2.5;3.5;10.5
21317;Bo Jackson Baseball;;;
21318;Mad Max (1990);0.95;;
21320;BoxesWithGuns;;;
21321;SanctuaryRPG;;;
21323;Monster Hunter 4 Ultimate;83.5;154.0;431.0
21324;Pokémon Omega Ruby and Alpha Sapphire;25.5;45.5;140.0
21325;Rabbids Rumble;;;
21327;Sonic Boom: Shattered Crystal;8.0;10.0;24.0
21328;Story of Seasons;75.5;117.0;192.0
21329;Tenkai Knights: Brave Battle;;;
21330;The Legend of Korra: A New Era Begins;9.5;;
21331;Bakugan: Defenders of the Core;25.5;30.0;38.5
21332;Bakugan: Rise of the Resistance;;;
21333;Combat of Giants: Dragons;;;
21334;Battle Of Giants: Mutant Insects;;;
21335;Boing! Docomodake DS;3.0;;
21337;CSI: Unsolved;4.0;;
21338;Dawn of Heroes;;;
21339;Di-Gata Defenders;;;
21340;Dinosaur King;;29.0;
21341;The Sorcerer's Apprentice;9.0;;
21342;Disney's A Christmas Carol;4.0;;
21343;Elite Forces: Unit 77;;;
21344;MechAssault: Phantom War;7.5;;
21345;Murder in Venice;;;
21346;Overlord: Minions;;;
21347;Prey the Stars;;;
21348;Rock Blast;;;
21349;Tak: Mojo Mistake;;;
21350;Windy X Windam;;;
21351;APEX;;13.0;
21352;C.A.T.: Cyber Attack Team;;;
21353;Classified: The Sentinel Crisis;3.0;;4.5
21355;Loons: The Fight for Fame;;;
21356;Mad Dash Racing;2.0;;3.0
21358;Shrek;4.5;;
21359;Tork: Prehistoric Punk;20.0;;
21360;Whacked!;;;20.0
21362;Spec Ops: Ranger Elite;4.0;;
21363;Spec Ops: Airborne Commando;;;
21368;Masters of the Universe: The Power of He-Man;;;
21369;Space Armada;;;
21371;Cooking Mama: World Kitchen;4.5;;
21373;Counter-Strike Nexon: Zombies;;;
21374;Ultimate Board Game Collection;;;
21375;QuestLord;;10.0;
21376;Warhammer 40,000: Carnage;;;
21378;Katabasis;;;
21379;The Seven Cities of Gold;;;
21382;Pivvot;3.0;;
21384;Galatea;1.0;;
21386;Sherlock Holmes: Crimes and Punishments;12.5;14.5;14.5
21387;Defense Grid: The Awakening - Borderlands DLC;2.5;3.0;5.0
21388;Cosmochoria;;12.0;15.0
21389;Crime Life III;0.5;2.0;4.0
21390;Sid Meier's Civilization: Beyond Earth;14.0;38.5;70.5
21392;Words for Evil;4.0;7.0;15.0
21393;Into The Gloom;2.0;3.0;9.0
21394;Sam Glyph: Private Eye!;;;
21395;Mind Dead;;;
21396;Bomb the Monsters!;;;
21397;Catmouth Island: Episode 1;;;
21398;Social Justice Warriors;;;2.0
21402;Far Cry 3: Testing Unit DLC;0.25;0.25;0.2833333333333333
21403;Super Play Action Football;;;
21404;TransOcean: The Shipping Company;15.5;28.0;
21405;Back Street Billiards;3.5;;
21406;Star Trek: Voyager - Elite Force Expansion Pack;;;5.5
21407;Chariot;13.5;;
21408;Merchants of Brooklyn;4.0;;
21409;Shadow Puppeteer;4.0;5.0;6.5
21410;Dark Souls II: Crown of the Ivory King DLC;4.5;6.0;11.0
21411;Dungeon Defenders Eternity;;;
21412;Nina: Agent Chronicles;;;1.5
21414;Marine Heavy Gunner: Vietnam;;;
21415;Silence of the Sleep;6.5;6.5;8.0
21417;Tesla Breaks the World!;;;
21418;New Style Boutique;21.5;55.5;
21419;Airborne Troops: Countdown to D-Day;;;
21420;Ape Escape: Pumped & Primed;5.0;6.0;
21421;Silent Line: Armored Core;7.0;12.0;30.0
21423;Armored Core: Nexus;8.0;18.0;30.0
21425;Battle Assault 3 Featuring Gundam SEED;;;
21426;Combat Elite: WWII Paratroopers;;;
21428;Dragon Rage;;;
21430;McFarlane's Evil Prophecy;;;
21431;Colossal Kaiju Combat: Kaijuland Battles;;;
21432;Fancy Skulls;1.0;;
21433;Wizardry Schema;20.0;;
21434;Hoodwink;1.0;;
21436;Cho Dengeki Stryker;5.5;;44.0
21437;Pix the Cat;3.5;10.0;
21440;Wildlife Park 2: Farm World;;;
21442;Star Nomad;;;
21444;Batman: Arkham City - Catwoman DLC;1.5;2.0;3.0
21445;SEGA Genesis Classics Collection;;10.0;58.0
21448;Monomino;1.0;2.0;
21449;Albedo: Eyes From Outer Space;4.5;4.5;7.5
21450;Left in the Dark: No One on Board;2.0;2.5;3.0
21451;Sorcerer King;15.5;21.5;
21452;Super Win the Game;3.5;5.5;6.0
21453;Cavern Kings;;;
21454;Falling Skies: The Game;;49.0;115.0
21455;Crazy Chicken Tales;;;2.5
21456;Exodus Wars: Fractured Empire;;;
21458;Verde Station;1.5;1.5;2.0
21460;Roadside Assistance Simulator;;;
21461;The Sacred Tears TRUE;34.0;;
21462;Driving School Simulator;3.5;7.0;9.5
21464;Fenix Rage;5.0;9.5;
21466;Runaway Express Mystery;;;2.0
21468;Stronghold: Crusader 2;9.5;18.0;24.0
21469;LogicBots;;;
21470;Magicmaker;;;
21471;The Long Dark;17.5;44.5;150.0
21472;Super Chain Crusher Horizon;;;
21473;Melissa K. and the Heart of Gold;5.0;7.0;12.0
21474;Flockers;;23.0;57.0
21475;Zombies Monsters Robots;;;
21477;Particle Mace;2.5;4.5;13.5
21478;The Hat Man: Shadow Ward;2.5;3.5;21.0
21479;Battle of Europe;;;
21480;Roundabout;2.5;4.0;7.0
21481;Road Redemption;7.5;10.0;
21482;Supreme Ruler: Ultimate;;;
21483;Cosmonautica;10.0;;
21484;Sea Legends: Phantasmal Light;3.5;;3.5
21485;Robin's Island Adventure;;;8.0
21486;Jane Angel: Templar Mystery;2.0;;2.0
21487;Hexus;;;9.0
21489;The Waste Land;;;
21490;My Lands: Black Gem Hunting;;;
21492;Pacific Liberation Force;;;
21493;Near Impact;;;
21494;Hero of Many;9.5;;
21495;Reprisal Universe;;;13.5
21496;The Masterplan;7.0;8.0;15.5
21497;Battle Academy 2: Eastern Front;;;
21498;Lords of the Black Sun;;;
21499;The Flying Dutchman;;;0.5333333333333333
21500;Time Mysteries: The Final Enigma;2.0;3.0;3.0
21501;Dwelvers;;;
21502;Worlds of Magic;;;
21503;Minimum;;;
21504;Velocibox;2.5;;30.0
21505;Starion Tactics;;;
21506;Boo Bunny Plague;2.5;3.5;
21507;The Book of Unwritten Tales 2;20.5;21.5;24.0
21508;Hunters of the Dead;3.0;;8.0
21509;RECYCLE: Garbage Truck Simulator;;;
21510;Runers;;;
21512;Toast Time;3.0;;
21513;Train Town;;;
21514;Trainz Trouble;;;
21515;See No Evil;3.0;7.5;
21516;Drift City;;;
21517;Kiloblaster;;;
21518;Pure Pool;;81.5;
21519;Terrance the Flying Eyeball;0.5;1.0;2.0
21520;Linda Cube Again;;;
21521;The Tomorrow War;;;
21526;Pirates of the Caribbean: The Curse of the Black Pearl;;4.0;
21529;NASCAR Racers;10.0;;
21533;Driveclub: PlayStation Plus Edition;4.0;20.5;30.0
21534;Pyrite Heart;0.5;0.7833333333333333;1.5
21535;Exodus of Sol;;;
21537;Costume Quest 2;6.5;7.5;9.5
21538;Ashes Cricket 2009;;;
21539;Wildlife Park 2: Horses;;;
21540;Selknam Defense;;;4.5
21541;Hasbro Family Game Night 3;;;
21542;Railroad Pioneer;;;
21543;Fighter Within;;10.5;
21544;Gunspell;;;
21546;International Cricket 2010;;;
21547;Jeremy Mcgrath's Offroad;;;
21549;Mechanician Alex;;;
21550;Microsoft Bingo;;;31.5
21556;Star Wars: Assault Team;;;
21559;Vancouver 2010;;;
21561;Legend of Grimrock II;22.5;31.0;39.5
21562;SD Snatcher;;;
21563;Sky Dancers;;;1.5
21565;American Chopper 2: Full Throttle;;;
21568;Army Moves;;;
21569;Alfaroid;;;
21572;Cubix Robots for Everyone: Showdown;8.5;;
21573;Dinotopia: The Sunstone Odyssey;6.0;;
21575;Fired Up (2005);;;
21576;Go! Go! Hypergrind;;;
21577;Grooverider: Slot Car Thunder;;;
21578;Lotus Challenge;2.5;4.0;5.0
21580;Dreamfall Chapters: Book One - Reborn;4.5;5.5;6.5
21584;Action Man: Robot Atak;3.0;;
21586;Styx: Master of Shadows;17.0;22.0;40.5
21587;RoadKill;;8.0;
21589;Tails Adventure;2.5;;4.0
21590;Space Raiders;1.5;4.0;
21591;SX Superstar;;;
21592;Teenage Mutant Ninja Turtles: Mutant Melee;5.0;;
21596;Geon;;;
21598;Putty Squad (2013);4.0;;
21600;Arcana Heart 3: LOVE MAX!!!!!;1.5;31.0;
21601;A Mother's Inferno;0.25;;
21603;CrimsonHeart;30.0;70.0;100.0
21604;Basement Crawl;;;
21605;Bionite: Origins;;;
21606;The Castle;;20.0;
21607;Imperivm II: La Conquista de Hispania;;15.0;
21609;Barter Empire;;;
21610;Realm of Perpetual Guilds;;;
21612;Legend of Ixtona;;;
21613;Backyard Sports: Sandlot Sluggers;;;7.0
21614;The Elder Scrolls IV: Oblivion - Game of the Year Edition;32.5;98.0;183.0
21615;Smash Cat Heroes;;;
21616;Sweet Memories - Blackjack;;13.0;
21618;Lords of the Fallen;14.5;21.0;44.5
21620;Battlefield Hardline;7.5;10.5;26.5
21623;Digimon All-Star Rumble;2.0;;
21624;DreamWorks Super Star Kartz;;;
21625;TriBlaster;;;
21626;Basketball Pro Management 2014;;;
21627;Pro Cycling Manager 2013;30.0;;35.5
21630;Legends of War: Patton's Campaign;;;
21632;Mount Your Friends;1.0;;12.0
21635;Rio;;;
21636;Dragon Quest II: Luminaries of the Legendary Line (2014);17.0;17.0;17.5
21637;NHL 15;;;
21641;Morphopolis;1.5;1.5;2.0
21642;Revolution Ace;5.0;7.5;9.0
21643;Brink of Consciousness: Dorian Gray Syndrome;3.5;4.0;4.5
21644;Leo's Fortune;2.5;3.5;4.5
21645;Backyard Football '10;;;
21647;Demon King Box;5.0;;
21648;Kirby Fighters Deluxe;0.08333333333333333;;2.5
21649;PIX3D;4.5;5.0;
21650;Chrono Trigger: Crimson Echoes;;21.0;
21651;Wordament;;;12.0
21652;Kinect Fun Labs: Micro Lab Challenge;;;0.8
21653;TRI: Of Friendship and Madness;;18.0;26.5
21654;Madou Monogatari I;18.0;;
21655;Super Robot Taisen Z;60.0;84.5;
21656;Tetris Evolution;1.5;;
21658;Penguins of Madagascar;;;
21660;The;;;
21662;Battle Princess of Arcadias;11.0;18.0;
21663;Mu Online;;;
21665;Alien: Isolation - Crew Expendable;0.5333333333333333;0.65;0.6833333333333333
21666;Alien: Isolation - Last Survivor;0.38333333333333336;0.45;0.45
21667;Skylanders: Trap Team;9.0;13.5;21.0
21669;Metal Gear Online;;;
21670;Remnants of Isolation;3.5;;6.0
21672;Freedom Planet;4.5;8.0;18.0
21673;Adventures Of Pip;5.0;6.5;7.0
21674;Aztez;4.5;;
21675;Below;19.0;20.5;42.5
21680;Cuphead;9.5;13.5;19.5
21681;World of Van Helsing: Deathtrap;7.0;12.5;32.0
21683;Earthlock: Festival Of Magic;16.5;24.5;30.0
21684;FRU;3.0;3.5;4.0
21685;Funk of Titans;2.0;3.5;6.0
21686;Get Even;7.5;11.0;17.5
21687;Ghost of a Tale;9.5;14.5;19.0
21688;Grave;;;
21689;Gunscape;;;
21690;Habitat;;;
21691;Hellraid;;;
21692;Hover: Revolt of Gamers;9.0;11.5;20.0
21694;Inside;3.5;4.0;4.5
21697;Kingdom Come: Deliverance;40.0;71.5;123.0
21698;Knight Squad;0.8833333333333333;2.0;3.0
21699;Lara Croft and the Temple of Osiris;5.0;6.5;12.0
21700;Last Inua: An Arctic Adventure;2.0;3.0;9.0
21702;Life Is Strange;14.0;16.0;18.0
21703;Lovers In A Dangerous Spacetime;5.5;7.5;13.5
21704;Massive Chalice;16.0;21.5;30.0
21707;NERO;;;
21708;Never Alone;3.0;3.5;4.0
21710;Nutjitsu;;;4.5
21711;Overruled!;;;
21712;Pneuma: Breath of Life;2.5;3.0;3.5
21713;Rivals of Aether;;;
21714;RIVE;4.0;7.0;13.0
21715;Screamride;6.0;14.0;
21718;Siegecraft Commander;;;
21720;SlashDash;;;
21722;Space Hulk: Deathwing;8.5;11.5;
21723;SUPERHOT;2.5;4.5;20.0
21724;The Legend of Korra;4.5;7.5;12.5
21725;There Came An Echo;3.5;4.5;
21726;Twilight Struggle;1.0;;
21728;Warhammer 40,000: Eternal Crusade;;;
21729;White Night;6.0;6.5;8.0
21732;Wulverblade;3.5;;
21736;Do Not Fall;;;
21740;Furmins;;;7.0
21743;Kick-Ass 2;;;
21745;LEGO Ninjago: Nindroids;;8.5;14.5
21748;Page Chronica;;23.5;
21749;Pocket RPG;5.0;;
21751;Sparkle;5.0;;
21754;Zombeer;3.5;;
21756;Aliens In The Attic;;;
21757;Balloon Pop;;;
21758;Battle Rage: Mech Conflict;;;
21760;Counter Force;;;
21766;Flip's Twisted World;;;
21769;Glacier 2;;;
21772;Gunslingers;;;
21773;Hot Wheels: Battle Force 5;;;
21777;Marines: Modern Urban Combat;;;
21778;Monster Jam: Urban Assault;;;
21780;Mystery Case Files: The Malgrave Incident;;;
21782;Saint;;;
21783;SPRay;;;
21785;Sushi Go Round;;;
21786;Ultimate I Spy;;;7.0
21787;Yogi Bear: The Video Game;;;
21789;1 Moment of Time: Silentville;3.0;3.0;4.5
21791;President for a Day: Corruption;;;
21793;Bokosuka Wars;;;
21811;Metal Max;;;16.5
21815;Dragon Quest (2014);9.5;9.5;9.5
21816;Buzz!: The Hollywood Quiz;;10.0;
21817;Frozen Synapse Prime;18.0;19.0;30.0
21820;World Truck Racing;;;
21823;Cossacks: Art of War;25.0;150.0;
21824;Cossacks: Back to War;25.0;100.0;
21825;Jetpac Refuelled;;;
21828;The Seven Cities of Gold: Commemorative Edition;;;
21829;1 vs. 100;;;
21832;Red Johnson's Chronicles;;13.0;
21833;Farm Machines Championships 2014;;;
21834;CastleAbra;;;
21838;80 Days;3.0;7.0;20.5
21840;Ziggurat;4.0;14.5;53.0
21841;DARK BLOOD ONLINE;;;
21842;Super Dodge Ball (Neo Geo);;;
21843;Ganbare Goemon! Karakuri Douchuu (MSX);3.0;;
21845;F1 2014;3.0;10.0;32.5
21846;1HEART;3.5;4.0;4.5
21850;AmsterDoom;5.0;;
21853;Nancy Drew: The Shattered Medallion;5.0;10.0;
21855;Spy vs. Spy (2005);6.0;;
21856;Deadliest Warrior: Legends;;;
21859;Gabriel Knight: Sins of the Fathers - 20th Anniversary Edition;11.0;16.0;16.0
21860;Crash City Mayhem;;14.5;20.0
21861;Cut the Rope: Triple Treat;;;16.5
21862;Fossil Fighters: Frontier;27.0;47.5;
21864;Jaws: Ultimate Predator;;;
21868;Hardwood Backgammon;;;3.0
21870;Banana Bliss: Jungle Puzzles;;;
21871;Cloudy with a Chance of Meatballs 2;;;
21874;Toontown Rewritten;96.5;145.0;210.0
21875;Battle Of Giants: Dinosaurs;;;
21876;Beyblade: Metal Masters;;;
21881;Club Penguin: Elite Penguin Force;4.0;5.0;6.0
21884;Death Jr. and the Science Fair of Doom;;;
21886;Diner Dash: Flo On The Go;;5.0;
21887;Diner Dash: Sizzle & Serve;;;4.0
21888;Drone Tactics;;;
21890;Ed, Edd n Eddy: Scam Of The Century;;5.5;
21891;Sigils of Elohim;2.0;2.5;2.5
21892;Frogger: Helmet Chaos;;;
21893;Garfield: A Tail of Two Kitties;4.0;;
21894;Garfield's Nightmare;3.0;;
21898;LEGO Battles: Ninjago;12.5;16.5;
21899;Bomberman Land (Wii);;;
21900;Downtown SMASH Dodgeball!;;;
21901;Mage Knight: Destiny's Soldier;;;
21902;Rampage 2: Universal Tour;5.0;;
21905;Naruto Shippuden: Shinobi Rumble;1.5;;
21906;Buzz Lightyear of Star Command;;;
21907;BoomBots;;;
21912;Poptropica Adventures;;2.5;
21914;Spider-Man: Battle for New York;3.0;3.0;3.0
21916;Spore Creatures;;;
21917;Squishy Tank;3.0;;
21919;NHL FaceOff;;;
21921;Bomberman: Act Zero;4.0;;
21922;Cyber Troopers Virtual-On Force;;;
21924;Until Dawn;8.0;9.0;18.0
21925;Hyperdevotion Noire: Goddess Black Heart;23.0;38.5;76.0
21926;ThunderCats;;;
21927;Tom and Jerry Tales;3.0;;
21928;Tropix;;;
21929;Virtual Villagers: A New Home;;;10.5
21930;Adventures of Darwin;;;
21931;Aero Elite: Combat Academy;;;
21932;Crazy Power Disc Perfect;;;
21934;Endless Online;;;
21935;Army Men: Soldiers of Misfortune;;;
21936;Rakion;;;
21939;Sid Meier's Antietam!;;;
21940;Tibia;;;
21941;Coraline;4.0;4.5;5.0
21943;Crime Life: Gang Wars;8.5;;
21944;Cy Girls;;;
21945;Disney's Stitch: Experiment 626;;;
21947;Dropship: United Peace Force;12.0;;
21948;DT Carnage;;;
21949;Endgame;;;
21950;Enthusia Professional Racing;23.5;34.5;
21951;Patterns;;;
21952;A-Train 9;;;
21955;Ford Racing: Off Road;;;
21956;Ford vs. Chevy;;;
21958;Godzilla: Unleashed;;;
21959;Hummer Badlands;;;
21960;M&M's Adventure;;;
21961;The Mummy: Tomb of the Dragon Emperor;;;
21963;Naval Ops: Commander;;;
21965;Predator: Concrete Jungle;11.0;14.0;16.0
21966;Ruff Trigger: The Vanocore Conspiracy;6.5;;
21971;Star Trek: Conquest;;;
21972;Star Trek: Encounters;;;
21973;Star Wars: Super Bombad Racing;;;
21974;State of Emergency 2;;;
21976;Wild Wild Racing;4.0;4.5;6.5
21977;Terra Battle;4.0;;
21979;Super Trench Attack!;2.5;3.5;4.0
21980;Save the Furries;;;
21981;Gods vs Humans;;;
21982;Battleplan: American Civil War;8.0;;
21983;Warring States;;;
21984;Zoo Park;;;3.0
21985;Nicole (Otome Version);6.0;;17.0
21986;Bik - A Space Adventure;;;6.0
21987;Platypus II;3.0;;
21988;Nux;1.5;;
21989;Psichodelya;;;
21990;A City Sleeps;1.0;;7.5
21992;NBA 2K15;;;
21996;Pox Nora;;;
21997;Hazard Ops;;;
21998;NightCaster II: Equinox;;;
22003;Warpath;;;
22005;World War II: Combat - Road to Berlin;;;
22006;A Sound of Thunder;3.5;;
22007;An American Tail: Fievel's Gold Rush;;;
22010;Super Dodgeball Brawlers;0.6833333333333333;;7.0
22011;Beyond the Labyrinth;29.5;42.0;45.0
22012;Naruto Shippuden: Ninja Destiny 3;;;
22013;Claymore: Gingan no Majo;;;
22014;Haunted Castle;0.5833333333333334;;0.7833333333333333
22015;GunZ 2: The Second Duel;;;
22016;Hidden Invasion;2.0;;
22017;Art of Murder: Deadly Secrets;1.5;;
22018;Art of Murder: The Secret Files;1.5;;
22019;Welcome to the Dungeon;;;
22020;Blok Drop U;;;0.5666666666666667
22021;DeadCore;4.0;4.5;7.0
22024;I Saw Her, Too, With Lasers;0.35;0.4166666666666667;
22025;Back to Stone;;;
22026;Dark Arena;;;
22028;Digimon Racing;3.0;;
22029;Dinotopia: The Timestone Pirates;;;
22034;Juka and the Monophonic Menace;;;15.5
22035;Justice League: Chronicles;;;
22036;7th Legion;;;
22037;Blade Force;;;
22038;Crash 'n Burn;;;
22040;Iron Angel of the Apocalypse: The Return;;;
22041;Novastorm;0.6666666666666666;;
